rowId,code,_name,_address1,_address2,_address3,_postalCode,types,name,formattedAddress,postalCode,latitude,longitude,score
994,0011i000001xmcv,Department of Neurosurgery,Moulmein Road,National Neuroscience Institute,National Neuroscience Institute,308433,"[""doctor"",""establishment"",""health"",""point_of_interest""]",National Neuroscience Institute,"11 Jln Tan Tock Seng, Level 1, Singapore 308433",308433,1.3220806,103.8455558,0.0
995,0011i000001xn6s,Department of Neurosurgery,Moulmein Road,National Neuroscience Institute,National Neuroscience Institute,308433,"[""doctor"",""establishment"",""health"",""point_of_interest""]",National Neuroscience Institute,"11 Jln Tan Tock Seng, Level 1, Singapore 308433",308433,1.3220806,103.8455558,0.0
996,0011i000001xn3f,Department of Neurosurgery,Moulmein Road,National Neuroscience Institute,National Neuroscience Institute,308433,"[""doctor"",""establishment"",""health"",""point_of_interest""]",National Neuroscience Institute,"11 Jln Tan Tock Seng, Level 1, Singapore 308433",308433,1.3220806,103.8455558,0.0
997,0011i000001xmax,Department of Opthalmology,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
998,0011i000001xnM9,Department of Opthalmology,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
999,0011i000001xnNJ,Department of Opthalmology,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1000,0011i000001xmdu,Department of Opthalmology,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1001,0011i000001xn6q,Department of Opthalmology,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1002,0011i000001xmri,Department of Opthalmology,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1003,0011i000001xmrh,Department of Opthalmology,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1004,0011i000001xn3v,Department of Opthalmology,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1005,0011i000001xnM8,Department of Opthalmology,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1006,0011i000001xnbE,Department of Pharmacy,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1007,0011i000001xnN3,Department of Renal,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1008,0011i000001xnML,Department of Rheumatology,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1009,0011i000001xmry,Department of Urology,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1010,0011i000001xnaN,Department opf A&E,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1011,0011i000001xmch,Departmnet of A&E,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1012,0011i000001xmnG,Dept of Gastroenterology,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1013,0011i000001xnSp,Dept of General Medicine,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1014,0011i000001xmof,Dept of General Surgery,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1015,0011i000001xmu4,Dept of General Surgery,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1016,0011i000001xnRW,Dept of General Surgery,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1017,0011i000001xmth,Dept of General Surgery,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1018,0011i000001xmuJ,Dept of General Surgery,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1019,0011i000001xn4k,Dept of General Surgery,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1020,0011i000001xnUA,Dept of General Surgery,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1021,0011i000001xn44,Dept of General Surgery,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1022,0011i000001xnKu,Dept of General Surgery,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1023,0011i000001xmcH,Dept of General Surgery,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1024,0011i000001xnLb,Dept of General Surgery,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1025,0011i000001xnUr,Dept of General Surgery,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1026,0011i000001xmg0,Dept of Geriatric Medicine,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1027,0011i000001xmjw,Dept of Neurosurgery,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1028,0011i000001xmrB,Dept of Rehabilitation,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1029,0011i000001xnUs,Dept of Rheumatology & Immunology,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1030,0011i000001xnXm,Dept of Rheumatology & Immunology,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1031,0011i000001xmlr,National Neuroscience Institute,Department of Neurology,Moulmein Road,Moulmein Road,308433,"[""doctor"",""establishment"",""health"",""point_of_interest""]",National Neuroscience Institute,"11 Jln Tan Tock Seng, Level 1, Singapore 308433",308433,1.3220806,103.8455558,0.0
1032,0011i000001xmuE,National Neuroscience Institute,Department of Neurology,Moulmein Road,Moulmein Road,308433,"[""doctor"",""establishment"",""health"",""point_of_interest""]",National Neuroscience Institute,"11 Jln Tan Tock Seng, Level 1, Singapore 308433",308433,1.3220806,103.8455558,0.0
1033,0011i000001xnPa,National Neuroscience Institute,Department of Neurology,Moulmein Road,Moulmein Road,308433,"[""doctor"",""establishment"",""health"",""point_of_interest""]",National Neuroscience Institute,"11 Jln Tan Tock Seng, Level 1, Singapore 308433",308433,1.3220806,103.8455558,0.0
1034,0011i000001xmbC,National Neuroscience Institute,Department of Neurology,Moulmein Road,Moulmein Road,308433,"[""doctor"",""establishment"",""health"",""point_of_interest""]",National Neuroscience Institute,"11 Jln Tan Tock Seng, Level 1, Singapore 308433",308433,1.3220806,103.8455558,0.0
1035,0011i000001xmod,National Neuroscience Institute,Department of Neurology,Moulmein Road,Moulmein Road,308433,"[""doctor"",""establishment"",""health"",""point_of_interest""]",National Neuroscience Institute,"11 Jln Tan Tock Seng, Level 1, Singapore 308433",308433,1.3220806,103.8455558,0.0
1036,0011i000001xmit,National Neuroscience Institute,Department of Neurology,Moulmein Road,Moulmein Road,308433,"[""doctor"",""establishment"",""health"",""point_of_interest""]",National Neuroscience Institute,"11 Jln Tan Tock Seng, Level 1, Singapore 308433",308433,1.3220806,103.8455558,0.0
1037,0011i000001xnSi,National Neuroscience Institute,Department of Neurology,Moulmein Road,Moulmein Road,308433,"[""doctor"",""establishment"",""health"",""point_of_interest""]",National Neuroscience Institute,"11 Jln Tan Tock Seng, Level 1, Singapore 308433",308433,1.3220806,103.8455558,0.0
1038,0011i000001xnXz,National Neuroscience Institute,Department of Neurology,Moulmein Road,Moulmein Road,308433,"[""doctor"",""establishment"",""health"",""point_of_interest""]",National Neuroscience Institute,"11 Jln Tan Tock Seng, Level 1, Singapore 308433",308433,1.3220806,103.8455558,0.0
1039,0011i000001xnXB,National Neuroscience Institute,Department of Neurology,Moulmein Road,Moulmein Road,308433,"[""doctor"",""establishment"",""health"",""point_of_interest""]",National Neuroscience Institute,"11 Jln Tan Tock Seng, Level 1, Singapore 308433",308433,1.3220806,103.8455558,0.0
1040,0011i000001xn5M,National Neuroscience Institute,Moulmein Road,,,308433,"[""doctor"",""establishment"",""health"",""point_of_interest""]",National Neuroscience Institute,"11 Jln Tan Tock Seng, Level 1, Singapore 308433",308433,1.3220806,103.8455558,0.0
1041,0011i000001xnNO,Pharmacy Department,11 Jln Tan Tock Seng Hospital,National Health Grp Pharmacy,National Health Grp Pharmacy,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1042,0011i000001xnTE,Pharmacy Department,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1043,0011i000001xnVL,Tan Tock Seng Hospital,Tan Tock Seng Hospital,11 Jalan Tan Tock Seng,11 Jalan Tan Tock Seng,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1044,0011i000001xnY9,Tan Tock Seng Hospital,10 Jalan Tan Tock Seng,Hospice Care Association,Hospice Care Association,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1045,0011i000001xmgk,Tan Tock Seng Hospital,TTSH Health Enrichment Centre,Moulmein Road,Moulmein Road,308433,"[""establishment"",""health"",""point_of_interest""]",Health Enrichment Centre (Health Screening and Wellness),"11 Jalan Tan Tock Seng, Level 1, TTSH Ward Block, Tan Tock Seng Hospital, Singapore 308433",308433,1.3216379,103.8465654,0.0
1046,0011i000001xnb3,Tan Tock Seng Hospital,Department of Orthopaedics Surgery,Moulmein Road,Moulmein Road,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1047,0011i000001xmoc,Tan Tock Seng Hospital,Department of General Surgery,Moulmein Road,Moulmein Road,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1048,0011i000001xnJu,Tan Tock Seng Hospital,Department of ENT,Moulmein Road,Moulmein Road,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1049,0011i000001xnM3,Tan Tock Seng Hospital,Department of Neurology,Moulmein Road,Moulmein Road,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1050,0011i000001xnQZ,Tan Tock Seng Hospital,Department of Geriatric Medicine,Moulmein Road,Moulmein Road,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1051,0011i000001xnaV,Tan Tock Seng Hospital,Department of A&E,Moulmein Road,Moulmein Road,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1052,0011i000001xnMY,Tan Tock Seng Hospital,Department of ENT,Moulmein Road,Moulmein Road,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1053,0011i000001xnVL,Tan Tock Seng Hospital,Department of Cardiology,Moulmein Road,Moulmein Road,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1054,0011i000001xnVL,Tan Tock Seng Hospital,Department of Endocrinology,Moulmein Road,Moulmein Road,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1055,0011i000001xmgx,Tan Tock Seng Hospital,Moulmein Road,Purcahsing Department,Purcahsing Department,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1056,0011i000001xmrx,Tan Tock Seng Hospital,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1057,0011i000001xmhH,Tan Tock Seng Hospital,Moulmein Road,Tan Tock Seng Hospital,Tan Tock Seng Hospital,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
1058,0011i000001xmcu,Tan Tock Seng Hospital,Department of Geriatric Medicine,Moulmein Road,Moulmein Road,308433,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Tan Tock Seng Hospital,"11 Jln Tan Tock Seng, Singapore 308433",308433,1.3213889,103.8458333,0.0
