Name,Veeva ID,Parent HCO Account,Address line 1,Address line 2,Address line 3,Postal Code
Healthway Medical Clinic,0011i000001xnJj,,Blk 661 Jalan Damai,#01-129,,410661
HUB Medical Drugstore,0011i000001xn9v,,8 Kaki Bukit Road #04-29,Ruby  Warehouse Complex,,417841
Dr Peter Looi,0011i000001xnCO,,Blk 30 Jalan Daud,#01-07,,419572
Geylang Serai Clinic,0011i000001xn98,,138 Changi Road,,,419722
Lim Clinic,0011i000001xn7t,,295 Changi Road,,,419773
Jinmin Clinic,0011i000001xmzh,,430 Changi Road,,,419872
Clarke Medical,0011i000001xmsa,,970 Geylang Road,#01-08,,423492
Siglap Clinic Pte Ltd,0011i000001xn5g,,308 Telok Kurau Road #01-08,Vibes @ East Coast,,423858
Lee Clinic,0011i000001xndY,,467C Joo Chiat Road,,,427678
Chee Heart Specialist Clinic Pte Ltd,0011i000001xmm3,,319 Joo Chiat Place,#04-02 Parkway East Medical Centre,,427989
Clinic CP Lim Pte Ltd,0011i000001xnHu,,319 Joo Chiat Place,#02-05 Parkway EAst Medical Centre,,427989
Dr Beatrice Chen's Clinic,0011i000001xn0o,,319 Joo Chiat Place,#03-02 Parkway East Medical Centre,,427989
Haig Specialist Medical Clinic Pte Ltd,0011i000001xmlU,,319 Joo Chiat Place,#03-01 Parkway East Medical Centre,,427989
Imran Nawaz Surgery,0011i000001xnL7,,319 Joo Chiat Place,#03-03 Parkway East Medical Centre,,427989
Orthopeadic Practice Pte Ltd,0011i000001xmlX,,319 Joo Chiat Place,#02-03 Parkway East Medical Centre,,427989
321 Joo Chiat Place,0011i000001xmp3,,321 Joo Chiat Place,Eastshore Hospital,,427990
321 Joo Chiat Place,0011i000001xnBo,,321 Joo Chiat Place,Eastshore Hospital,,427990
Eastshore Hospital,0011i000001xnWm,,321 Joo Chiat Place,East Shore Hospital,,427990
Freia Medical Aesthetics,0011i000001xmlw,,77 & 79 East Coast Road,#01-01,,428783
Kai Clinic,0011i000001xnaq,,223 East Coast Road,,,428920
Sia Family Clinic & Surgery,0011i000001xnU5,,10 Haig Road,#01-367,,430010
Our Family Clinic & Surgery,0011i000001xn1k,,Blk 8 Jalan Batu,#01-15,,431008
Lau Clinic & Surgery,0011i000001xn9z,,370 Tanjong Katong Road,,,437127
East Coast Family Clinic,0011i000001xnAA,,121 Meyer Road,#01-05 The Makena,,437932
Haig Specialist Clinic,0011i000001xnNW,,36/38 Haig Road,,,438740
Marine Terrace Family Clinic,0011i000001xn2Z,,57 Marine Terrace,#01-129,,440057
Family Medicine Clinic,0011i000001xmwa,,Blk 58 Marine Terrace,#01-65,,440058
Marine Parade Clinic,0011i000001xnc2,,Blk 59 Marine Terrace,#01-81,,440059
Blk 80 Marine Parade Central,0011i000001xn79,,#01-792,Marine Parade Polyclinic,,440080
Blk 80 Marine Parade Central,0011i000001xnaF,,#01-792,Marine Parade Polyclinic,,440080
Blk 80 Marine Parade Central,0011i000001xnXC,,#01-792,Marine Parade Polyclinic,,440080
Marine Parade Polyclinic,0011i000001xnJb,,Blk 80,#01-792 Marine Parade Central,,440080
Marine Parade Polyclinic,0011i000001xnKK,,Blk 80,#01-792 Marine Parade Central,,440080
Marine Parade Polyclinic,0011i000001xnYV,,Blk 80,#01-792 Marine Parade Central,,440080
Marine Parade Polyclinic,0011i000001xmzt,,Blk 80,#01-792 Marine Parade Central,,440080
Marine Parade Polyclinic,0011i000001xnKH,,Blk 80,#01-792 Marine Parade Central,,440080
Marine Parade Polyclinic,0011i000001xnMw,,Blk 80,#01-792 Marine Parade Central,,440080
Parkway Clinic & Surgery,0011i000001xnGe,,80 Marine Parade Road,#05-01 Parkway Parade,,440080
Mediline Healthplus,0011i000001xnPl,,Blk 81 Marine Parade Central,#01-634,,440081
Trinity Medical Centre,0011i000001xnLY,,Blk 87 Maraine Parade Central,#01-503,,440087
IM Medical Specialist,0011i000001xnZX,,80 Marine Parade Road,#05-13 Parkway Parade,,449269
The Skin Clinic,0011i000001xmv1,,80 Marine Parade Road,#04-03 Parkway Parade,,449269
Liew Clinic,0011i000001xnBn,,5000G Marine Parade Road,#01-31 Laguna Park,,449290
K W Chan Medical Clinic & Surgery,0011i000001xmcy,,77 Upper East Coast Road,#01-04 Lodge 77,,455218
Health Partners Medical Clinic,0011i000001xmuB,,Upper East Coast Road,23 Crescendo Building,,455289
C & K Family Clinic,0011i000001xn2j,,108 Upper East Coast Road,,,455297
Frankel Clinic,0011i000001xnOx,,Blk 697 East Coast Road,#01-01,,459056
Liang Clinic,0011i000001xnK3,,695D East Coast Road,,,459059
Liang Clinic,0011i000001xnBl,,695D East Coast Road,,,459059
Nuffield Medical,0011i000001xmvB,,914 East Coast Road #01-03,The Domain,,459108
SM Haneefa Clinic,0011i00000uOGno,,11 Chai Chee Road,#01-23,,460011
Shenton Family Medical Clinic,0011i000001xmis,,Blk 18 Bedok South Road,#01-67,,460018
Lim Clinic & Surgery,0011i000001xnCD,,Blk 20 Chai Chee Road,#01-420,,460020
Clinic International,0011i000001xmuK,,Blk 46 Bedok South Ave 3,#01-276,,460046
Familycare Clinic & Surgery,0011i000001xmsw,,Blk 55 Chai Chee Drive,#01-188,,460055
Low & Lee Clinic & Surgery,0011i000001xncX,,55 Chai Chee Drive,#01-202,,460055
Tanamera Clinic,0011i000001xn8j,,Blk 73 Bedok South Ave 3,#01-462,,460073
Temasek Clinic & Surgery,0011i000001xnUF,,Blk 73 Bedok South Ave 3,#01-460,,460073
Temasek Clinic & Surgery,0011i000001xnN6,,Blk 73 Bedok South Ave 3,#01-460,,460073
Sterling Family Clinic,0011i000001xndN,,Blk 84 Bedok North Street 4,#01-41,,460084
Sterling Family Clinic,0011i000001xmp1,,Blk 84 Bedok North Street 4,#01-41,,460084
Thai Shen Family Clinic,0011i000001xmmz,,Blk 84 Bedok North Street 4,#01-65,,460084
Temasek Medical Clinic,0011i000001xnWY,,Blk 86 Bedok North Street 4,#01-177,,460086
Bedok Medical Associates,0011i000001xn5X,,Blk 88 Bedok North Street 4,#01-139,,460088
HL Family (Bedok) Clinic & Surgery,0011i000001xnId,,Blk 89 Bedok North Street 4,#01-91,,460089
Bedok Life Clinic,0011i000001xnWv,,Blk 123 Bedok North Street 2,#01-160,,460123
Frontier People's Clinic,0011i000001xmdC,,Blk 123 Bedok North St 2,#01-152,,460123
Lee Clinic,0011i000001xn1i,,Blk 123 Bedok North Street 2,#01-156,,460123
New Life Clinic,0011i000001xmr2,,168 Bedok South Avenue 3,#01-479,,460168
Shim Clinic,0011i000001xnQm,,168 Bedok South Ave 3,#01-473,,460168
Raflles Medical Group,0011i000001xmtS,,Block 202 Bedok North Street 1,#01-487,,460202
Bedok Polyclinic,0011i000001xmig,,Blk 212 Bedok North Street 1,#03-147,,460212
Bedok Polyclinic,0011i000001xnJf,,Blk 212 Bedok North Street 1,#03-147,,460212
Bedok Polyclinic,0011i000001xnJ9,,Blk 212 Bedok North Street 1,#03-147,,460212
Bedok Polyclinic,0011i000001xmlf,,Blk 212 Bedok North Street 1,#03-147,,460212
Bedok Polyclinic,0011i000001xmm7,,Blk 212 Bedok North Street 1,#03-147,,460212
Bedok Polyclinic,0011i000001xmzV,,Blk 212 Bedok North Street 1,#03-147,,460212
Bedok Polyclinic,0011i000001xnJe,,Blk 212 Bedok North Street 1,#03-147,,460212
Bedok Polyclinic,0011i000001xmwo,,Blk 212 Bedok North Street 11,#03-147,,460212
Blk 212 Bedok North St 11,0011i000001xn4Y,,#04-147,Bedok Polyclinic,,460212
Blk 212 Bedok North St 11,0011i000001xnSo,,#04-147,Bedok Polyclinic,,460212
Blk 212 Bedok North St 11,0011i000001xnSQ,,#04-147,Bedok Polyclinic,,460212
Fitrah Medicare Centre,0011i000001xnTA,,Blk 217 Bedok North Street 1,#01-69,,460217
Bedok Family Clinic & Surgery,0011i000001xnKo,,218 Bedok North St 1,#01-17,,460218
Healthway Medical Bedok North,0011i000001xnd4,,Blk 218 Bedok North St 1,#01-17,,460218
Healthway Medical Group,0011i000001xn8E,,Blk 218 Bedok North St 1,#01-17,,460218
Healthway Medical Group,0011i000001xnO7,,Bedok Family Clinic & Surgery,218 Bedok North St 1 #01-17,,460218
The Farenheit Medical Centre,0011i000001xnBk,,Blk 218 Bedok North St 1,#01-27,,460218
Hong Whye Clinic,0011i000001xnQH,,Blk 412 Bedok North Ave 2,#01-144,,460412
A1 Medical Clinic,0011i00000KM4Qc,,418 Bedok North Ave 2,#01-63,,460418
Bedok Day & Night Clinic,0011i000001xn2D,,Blk 418 Bedok North Ave 2,#01-85,,460418
Wee Clinic & Surgery,0011i000001xmpE,,Blk 418 Bedok North Ave 2,#01-79,,460418
Usrah Medical Clinic,0011i000001xmcQ,,510 Bedok North Street 3,#01-25,,460510
Usrah Medical Clinic,0011i000001xnPK,,510 Bedok North Street 3,#01-25,,460510
Y W Chan Clinic,0011i000001xnBe,,Block 510 Bedok North Street 3,#01-69,,460510
KCS Medical Centre Pte Ltd,0011i000001xnHZ,,Blk 515 Bedok North Ave 2,#01-205,,460515
Northeast Medical Group,0011i000001xmfm,,Blk 531 Bedok North Street 3,#01-692,,460531
Civic Clinic,0011i000001xnVo,,Blk 537 Bedok North Street 3,#01-515,,460537
Yang & Yap Clinic & Surgery Pte Ltd,0011i000001xnWs,,Blk 537 Bedok North Street 3,#01-571,,460537
Yang & Yap Clinic & Surgery Pte Ltd,0011i000001xn2q,,Blk 537 Bedok North Street 3,#01-571,,460537
Yang Shi Yao Sam,0011i00000ULtQu,,Blk 537 Bedok North Street 3,#01-571,,460537
539 Bedok North Street 3,0011i000001xnCH,,#01-603,Wong Clinic,,460539
Wong Clinic,0011i000001xnT9,,Blk 539 Bedok North Street 3,#01-603,,460539
Wong Clinic,0011i000001xnDw,,Blk 539 Bedok North Street 3,#01-603,,460539
YSL Bedok (24 HR) Clinic Surgery,0011i000001xn2v,,Blk 539 Bedok North Street 3,#01-631,,460539
YSL Bedok (24 HR) Clinic Surgery,0011i000001xnU8,,Blk 539 Bedok North Street 3,#01-631,,460539
Tay Clinic,0011i000001xmfV,,Blk 20 Chai Chee Road,#01-416,,461020
Healthline Family Clinic & Surgery,0011i000001xmoX,,Blk 25A Chai Chee Road,#01-467,,461025
Healthline Family Clinic & Surgery,0011i000001xnPL,,Blk 25A Chai Chee Road,#01-467,,461025
Lee Dispensary,0011i000001xnB1,,Blk 36 Chai Chee Avenue,#01-159,,461036
Klinik Omar,0011i000001xndF,,56 New Upper Changi Road,#01-1324,,461056
Oasis Family Clinic,0011i000001xnUI,,Blk 56 New Upper Changi Road,#01-1322,,461056
Healthway (Picton) Medical Clinic,0011i000001xmzl,,Blk 57 New Upper Changi Road,#01-1346,,461057
Oei Clinic,0011i000001xmwl,,59 New Upper Changi Road,#01-1284,,461059
W.H. Yak Family Clinic,0011i000001xnK8,,Blk 25 New Upper Changi Road,#01-644,,462025
East Coast Medical Centre,0011i000001xmdN,,57A New Upper Changi Road,#01-1374,,462057
Evangel Medical Clinic,0011i000001xndO,,10 Chai Chee Road,#01-01,,467010
SATA Uttamaram Clinic,0011i000001xmhM,,351 Chai Chee Road,,,468982
Paddington Medical,0011i00000tVKMk,,300,Bedok Road,,469457
Nyam Family Clinic,0011i000001xnd8,,312 Bedok Road,,,469514
Bedok Polyclinic,0011i000001xnVQ,,Heartbeat @ Bedok,11 Bedok North Street 1 #02-01,,469662
Clinic @ Costa,0011i000001xnbl,,84 Bayshore Road,#01-36,,469994
Wong Family Clinic & Surgery,0011i000001xnKD,,117 Bedok Reservoir Road,#01-68,,470117
Healthplus Clinic & Surgery,0011i000001xmbj,,Blk 631 Bedok Reservoir Road,#01-898,,470631
Pan-Island Clinic Surgery,0011i000001xnDY,,Blk 632 Bedok Reservoir Road,#01-804,,470632
Phoon Clinic & Surgery,0011i000001xnCi,,Block 632 Bedok Reservoir Road,#01-828,,470632
Joy Family Clinic,0011i000001xnAw,,703 Bedok Reservoir Road,#01-3506,,470703
Reservoir Road Clinic & Surgery,0011i000001xnGz,,Blk 704 Bedok Reservoir,#01-3622,,470704
Heng Clinic & Surgery,0011i000001xmky,,Blk 740 Bedok Reservoir Road,#01-3183,,470740
Shenton Family Medical Clinic,0011i000001xnSU,,Blk 744 Bedok Reservoir Road,#01-3065,,470744
Island Family Clinic,0011i000001xmeh,,Blk 796 Bedok Reservoir View,#01-283,,470763
Island Family Clinic,0011i000001xnGr,,Blk 763 Bedok Reservoir Road,#01-283,,470763
Woods Medical Clinic Pte Ltd,0011i000001xnZu,,20 Eastwood Road,#01-14A Eastwood Centre,,486442
Loyang Medical Centre,0011i000001xn1S,,Loyang Offshore Supply Base,Loyang Crescent Box 5142,,508988
Our Family Clinic & Surgery,0011i000001xnZl,,221 Pasir Ris Street 21,#01-116,,510221
Loyang Point Medical Clinic & Surgery,0011i000001xnXr,,Blk 258 Pasir Ris Street 21,#02-327,,510258
Paragon Medical Centre,0011i000001xmwX,,258 Pasir Ris Street 21,#02-323,,510258
Pasir Ris Clinic & Surgery c/o Astique Medical PL,0011i000001xnC9,,Blk 442 Pasir Ris Drive 6,#01-28,,510442
We Care Medical Clinic & Surgery,0011i000001xnDv,,442 Pasir Ris Drive 6,#01-26,,510442
Lifelink Clinic & Surgery,0011i000001xncK,,Blk 446 Pasir Ris Drive 6,#01-120,,510446
Life-Link Clinic & Surgery,0011i000001xn3P,,Blk 446 Pasir Ris Drive 6,#01-120,,510446
Lily Aw Pasir Ris Family Clinic,0011i000001xmx8,,Blk 446 Pasir Ris Drive 6,#01-116,,510446
Elias Family Clinic & Surgery,0011i000001xnLM,,Blk 625 Elias Road,#01-320 Elias Mall,,510625
Elias Family Clinic & Surgery,0011i000001xn7i,,BLK 625 Elias Road,#01-320 Elias Mall,,510625
Healthway Medical Clinic,0011i000001xnIe,,Blk 625 Elias Road #01-322,Elias Mall,,510625
Healthway Medical Clinic,0011i000001xnG0,,Blk 625 Elias Road #01-322,Elias Mall,,510625
Shenton Medical Group,0011i000001xnLI,,Blk 625 Elias Road,#01-3248,,510625
Clinic 10,0011i000001xmqJ,,644 Pasir Ris Drive 10,#01-20,,510644
Oxford Medical Centre,0011i000001xn7j,,Blk 735 Pasir Ris Street 72,#02-330 Pasir Ris West Plaza,,510735
Well Medical & Laser Surgery,0011i000001xmgt,,Block 739 Pasir Ris Drive 10,#01-11,,510739
Well Medical & Surgery,0011i000001xmp4,,Blk 739 Pasir Ris Drive 10,#01-11,,510739
Dayspring Medical Clinic Pte Ltd,0011i000001xn1u,,1 Pasir Ris Central Street 3,#05-09 White Sands,07511F,518457
Dayspring Medical Clinic,0011i000001xnMr,,Block 1 Pasir Ris Central Street 3,#05-09 White Sands,,518457
Pasir Ris Polyclinic,0011i000001xnQI,,1 Pasir Ris Drive 4,#01-11,,519457
Pasir Ris Polyclinic,0011i000001xna5,,1 Pasir Ris Drive 4,#01-11,,519457
Pasir Ris Polyclinic,0011i000001xnIb,,1 Pasir Ris Drive 4,#01-11,,519457
Health Matters The Family Practice,0011i000001xmbF,,1 Pasir Ris Close #01-101,Downtown East Hub,,519599
Healthway Medical Group,0011i000001xnLJ,,10 Pasir Ris Central,#01-20,,519634
Faith Clinic (Simei),0011i000001xmil,,139 Simei Street 1,#01-10,,520139
Ong Clinic,0011i000001xmkn,,Blk 139 Tampines Street 11,#01-56,,520139
Trinity Family Clinic,0011i000001xn5p,,151 Simei Street 1,#01-33,,520151
Trinity Family Clinic,0011i000001xn7M,,Blk 151 Simei Street 1,#10-33,,520151
Simei Medical Centre,0011i000001xman,,248 Simei Street 3,#01-104,Simei Med Ctr,520248
Chua Medical Centre,0011i000001xmuw,,Blk 248 Simei Street 3,#01-134,,520248
Simei Clinic & Surgery,0011i000001xnd7,,248 Simei Street 3,#01-132,,520248
Cambridge Clinic,0011i000001xmwe,,Block 250 Tampines Street 21,#01-510,,520250
F K Lim Family Clinic,0011i000001xnBX,,267 Tampines Street 21,#01-43,,520267
Emmanuel Medical Clinic,0011i000001xmdl,,Blk 272 Tampines Street 22,#01-26,,520272
Hong Family Clinic,0011i000001xmpH,,Blk 282 Tampines Street 22,#01-300,,520282
Yoong Family Clinic & Surgery,0011i000001xnX6,,Blk 333 Tampines Street 32,#01-536,,520333
Sunshine Clinic,0011i000001xnXn,,445 Tampines Street 42,#01-02,,520445
Medilife Clinic & Surgery,0011i000001xmjA,,Blk 474 Tampines Street 43,#01-122,,520474
Hwang & Liang Family Clinic & Surgery,0011i000001xmu8,,Blk 476 Tampines Street 44,#01-173,,520476
Medina Medical Centre,0011i000001xnL3,,Blk 479 Tampines Street 44,#01-231,,520479
Cecilia Family Clinic & Surgery,0011i000001xnHI,,Blk 484 Tampines Street 43,#01-224,,520484
Healthway Tampines Clinic,0011i000001xnFQ,,Blk 710 Tampines Street 71,#01-134,,520710
GSH Clinic & Surgery,0011i000001xmo3,,Blk 730 Tampines St 71,#01-51,,520730
Dr Venga Clinic for Women,0011i000001xnDr,,801 Tampines Avenue 4,#$01-273,,520801
Tampines Medilife Clinic,0011i000001xnWD,,Blk 801 Tampines Ave 4,#01-263,,520801
Adidah Family Clinic & Surgery,0011i000001xnPy,,Blk 821 Tampines Street 81,#01-210,,520821
Green Cross Medical Centre,0011i000001xmh5,,Blk 824 Tampines Street 81,#01-30,,520824
Joyhealth Medical Clinic & Surgery,0011i000001xmkF,,Blk 825 Tampines Street 81,#01-50,,520825
Niks Professional Pte Ltd,0011i000001xndJ,,825 Tampines Street 8,#01-64,,520825
The Family Medical Centre,0011i000001xnAe,,Blk 827 Tampines Street 81,#01-148,,520827
Our Family Physician Clinic & Surgery,0011i000001xn2P,,829 Tampines Street 81,#01-292,,520829
Seasons Clinic,0011i000001xnDT,,Blk 844 Tampines Street 82,#01-139,,520844
Chern Medical Clinic,0011i000001xnPw,,138 Tampines Street 11,#01-112,,521138
Street 11 Clinic,0011i000001xmfD,,Block 139 Tampines Street 11,#01-12,,521139
Tampines Clinic & Surgery Pte Ltd,0011i000001xnD3,,Blk 139 Tampines Street 11,#01-10,,521139
Street 21 Clinic (Tampines),0011i000001xn6z,,Blk 201B Tampines Street 21,#02-1097,,522201
United Medical Practitioners,0011i000001xnWI,,201B Tampines St 21,#01-1065,,522201
Y T Lim Clinic & Surgery,0011i000001xncd,,201B Tampines Street 21,#01-1067,,522201
Faith Medical Clinic & Surgery,0011i000001xn2k,,487C (CD Shelter) Tampines Street 45,#B1-103,,522487
Crossroad Clinic,0011i00000UMnHv,,Blk 601B Tampines Ave 9,#01-10 Tampines Greenridges,,522601
Quah Soon Wee,0011i00000ULtS7,,Blk 601B Tampines Ave 9,#01-10,,522601
Zenith Medical Clinic,0011i000001xnIR,,Blk 266C Punggol Way,#01-374,,523266
Shenton Family Medical Clinic (Tampines),0011i000001xnBZ,,Blk 201D Tampines Street 21,#01-1137,,524201
Tampines 24hr Family Clinic,0011i000001xn2E,,Blk 201D Tampines Street 21,#01-1151,,524201
Tampines 24hrs Family Clinic Pte Ltd,0011i000001xmmt,,Blk 201D Tampines Street 21,#01-1151,,524201
Universal Medical Clinic,0011i000001xmdO,,Block 201E Tampines Street 23,#01-104,,527201
Mutual Healthcare Medical Clinic,0011i000002Id6z,,70 Punggol Central #01-07,Punggol MRT,,528868
Asst. Clinic Pharmacy Manager,0011i000001xn7y,,Tampines Polyclinic,411 Tampines Street,,529203
Tampines Polyclinic,0011i000001xn5t,,1 Tampines Street 41,,,529203
Tampines Polyclinic,0011i000001xnR7,,1 Tampines Street 41,,,529203
Tampines Polyclinic,0011i000001xnaI,,1 Tampines Street 41,,,529203
Tampines Polyclinic,0011i000001xnJB,,1 Tampines Street 41,,,529203
Tampines Polyclinic,0011i000001xmpz,,1 Tampines Street 41,,,529203
Tampines Polyclinic,0011i000001xmzi,,1 Tampines Street 41,,,529203
Tampines Polyclinic,0011i000001xn3B,,1 Tampines Street 41,,,529203
Tampines Polyclinic,0011i000001xn5y,,1 Tampines Street 41,,,529203
Tampines Polyclinic,0011i000001xnYu,,1 Tampines Street 41,,,529203
Kai Medical Cliinic,0011i000001xnZy,,5 Tampines Street 32,#02-05 Tampines Mart,,529284
Pasir Ris Polyclinic,0011i000001xn71,,1 Pasir Ris Drive 4,#01-11,,529457
Radlink Medicare,0011i000001xnGZ,,5 Tampines Central 6,#01-13 Telepark,,529482
Northeast (Simei) Medical Centre,0011i000001xmyW,,30 Simei Street 3 #02-01,Simei MRT Station,,529888
Changi General Hospital,0011i000001xmys,,2 Simei Street 3,,,529889
Changi General Hospital,0011i000001xnTl,,Department of Endocrinology,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xnTl,,Department of Cardiology,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xnTl,,Department of General Medicine,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xnTl,,Department of Psychological Medicine,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xnZQ,,2 Simei Street 3,,,529889
Changi General Hospital,0011i000001xmgu,,Department of Orthopaedics,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xmmN,,Department of Orthopaedic,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xmsd,,Department of Cardiology,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xmuz,,Department of Geriatric Medicine,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xn5P,,Department of General Medicine,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xnCU,,Department of Rehab Medicine,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xnEa,,2 Simei Street 3,,,529889
Changi General Hospital,0011i000001xnIB,,Department of Cardiology,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xmny,,Department of Geriatric,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xnEs,,Department of Geriatric,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xnMh,,Department Of Orthopaedic,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xnCT,,Multiphasic Health Screening,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xnFD,,Department of Infectious Diseases,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xnXZ,,Department of Orthopaedic Surgery,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xmda,,Department of Geriatric Medicine,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xnRK,,Department of General Medicine,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xnTl,,Changi General Hospital,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xmdp,,Department of Geriatric,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xn4e,,Department of Psychiatry,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xn61,,Pharmacy Department,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xnPc,,Department of Orthopaedic Surgery,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xmcJ,,Department of General Medicine,2 Simei Street 3,,529889
Changi General Hospital,0011i000001xnGO,,Department of Rehabilitation Medicine,Blk/House 2 Simei Street 3,,529889
Changi General Hospital,0011i000001xnSn,,2 Simei Street 3,Changi General Hospital,,529889
Changi General Hospital,0011i000001xnUT,,2 Simei Street 3,Changi General Hospital,,529889
Changi General Hospital,0011i000001xnTl,,2 Simei Street 3,Department of Endocrinology,,529889
