shipToCode,name,address1,address2,city,postalCode
F11367,APICARE PAIN CLINIC C/O APICARE PAIN SPECIALIST PT,1 FARRER PARK STATION ROAD,#15-05 CONNEXION,SINGAPORE,217562
F11520,GUARDIAN H & B - 339 TIONG BAHRU PLAZA,302 TIONG BAHRU ROAD,#B1-125 TIONG BAHRU PLAZA,SINGAPORE,168732
F11809,ONE SURGICAL CLINIC & SURGERY C/O ONE SURGICAL PTE,38 IRRAWADDY ROAD,#09-23,SINGAPORE,329563
F11833,ISLAND FAMILY CLINIC (FERNVALE) C/O IFC FERNVALE P,BLOCK 473A,"#01-03, FERNVALE",SINGAPORE,791473
F19750,PLUSHEALTH MEDICAL CLINIC & SURGERY C/O PLUS HEALT,89 WAMPOA DRIVE,#01-841,SINGAPORE,320089
F19802,DROPS HEALTH & BEAUTY,587 BUKIT TIMAH ROAD,#02-36,SINGAPORE,269707
F20393,GUARDIAN H&B- 340 (C01) COMPASS ONE,1 SENGKANG SQUARE,#B1-11 COMPASS ONE,SINGAPORE,545078
F20488,WATSON'S PCS- 192 COMPASS ONE,1 SENGKANG SQUARE,#02-09 COMPASS ONE,SINGAPORE,545078
F20613,THE CLINIC @ BUSINESS CITY C/O THE CLINIC @ BUSINE,20 PASIR PANJANG ROAD,#02-26 MAPLE TREE BUSINESS CITY,SINGAPORE,117439
F20749,GRAMERCY HEART AND VASCULAR CTR C/O GRAMERCY HEART,38 IRRAWADDY ROAD,#05-45,SINGAPORE,329563
F21026,RAFFLES MEDICAL GROUP LTD,1 SENGKANG SQUARE,#04-09 COMPASS ONE,SINGAPORE,545078
F21410,GUARDIAN H&B- 341 THE CENTREPOINT,176 ORCHARD ROAD,B1-01/02/03/04 THE CENTREPOINT,SINGAPORE,238843
F21561,LINK HEALTHCARE SINGAPORE PTE LTD,10 CHANGI SOUTH STREET 2,#02-01,SINGAPORE,486596
F22317,RAFFLES MEDICAL GROUP LTD,51 TAMPINES AVENUE 4,#B1-04/05 TAMPINES HUB,SINGAPORE,529684
F22801,ASSURANCE MEDICARE CLINIC AND SURGERY C/O ASSURANC,370 TANJONG KATONG ROAD,,SINGAPORE,437127
F23149,NEWEST MEDICAL AND LASER CLINIC PTE LTD,1 WEST COAST DRIVE,#01-49/50,SINGAPORE,128020
F23176,G&L SURGICAL CLINIC,38 IRRAWADDY ROAD,#05-23 MOUNT ELIZEBETH NOVENA SPECIALIST CENTRE,SINGAPORE,329563
F23311,NISHINO PHARMACEUTICAL PTE LTD - WESTGATE,3 GATEWAY DRIVE,#B2-01 WESTGATE,SINGAPORE,608532
F24435,ICON SOC PTE LTD,1 FARRER PARK STATION ROAD,#09-17 FARRER PARK MEDICAL CENTRE,SINGAPORE,217562
G00173,NGTAYMENGGASTROINTESTINALHEPATOLOGY CTR C/ONGTAYME,820 THOMSON ROAD,#06-01 MT ALVERNIA MEDICAL CTR BLOCK A,SINGAPORE,574623
G02315,RAFFLESMEDICAL,1 TAMPINES STREET 73,,SINGAPORE,528704
G02423,PINETREE MEDICAL CLINIC,BLK 86 BEDOK NORTH STREET 4,#01-175,SINGAPORE,460086
G02429,RAFFLESMEDICAL C/O RAFFLES MEDICAL GROUP LTD,1207 DOVER ROAD,UNITED WORLD COLLEGE,SINGAPORE,139654
G03336,KIERON LIM GASTROENTEROGY,3 MOUNT ELIZABETH,#10-02 MOUNT ELIZABETH MEDICAL CENTRE,SINGAPORE,228510
G03360,D & R MEDICAL PTE LTD C/O INTEMEDICAL 24 HOUR CLIN,BLK 525 ANG MO KIO AVENUE 10,#01-2407 CHENG SAN CENTRE,SINGAPORE,560525
G03454,WATSON'S PCS - 195 TERMINAL 4 CHECK-IN,10 AIRPORT BOULEVARD,#02-07,SINGAPORE,819665
G03529,FINEST HEALTH MEDICAL CENTRE,19 LORONG 7 TOA PAYOH,#01-268,SINGAPORE,310019
G03530,MARILYN LEE ENDOCRINCE & MEDICAL CLINIC,38 IRRAWADDY ROAD,#06-51/52 MT ELIZABETH NOVENA SPECIALIST,SINGAPORE,329563
G04153,APPLE WELLNESS CENTER C/O PARKWAY SHENTON P/L,7 ANG MO KIO STREET 64,LEVEL 1,SINGAPORE,569086
G04529,MATT DIABETESCARE PTE LTD C/O DR MATTHEW TAN DIABE,1 FARRER PARK STATION ROAD,#11-01 CONNEXION,SINGAPORE,217562
G04987,MW GLOBAL PTE LTD C/O MOBILEDOCTOR CLINIC,20 CROSS STREET,#02/11/12 CHINA SQUARE CENTRAL,SINGAPORE,048422
G05142,SINGHEALTH POLYCLINICS - PUNGGOL,BLK 681 OASIS TERRACES,#02-01 PUNGGOL DRIVE,SINGAPORE,820681
G05782,ICON SOC PTE LTD C/O ICON SOC NOVENA MEDICAL CLINI,38 IRRAWADDY ROAD,#06-24/25 MT E NOVENA SPECISLIST CENTRE,SINGAPORE,329563
G06459,MEDIVALE MEDICAL CLINIC PTE LTD,BLK 236 YISHUN RING ROAD,#01-1012 YISHUN HEARTS,SINGAPORE,760236
G06830,PANCARE MEDICAL CLINIC PTE LTD C/O PANCARE MEDICAL,BLK 133 ANG MO KIO AVENUE 3,#01-1651 KEBUN BARU SPRING,SINGAPORE,560133
G24528,METTA MEDICAL CENTRE PTE LTD,3 MOUNT ELIZABETH,#11-15 MOUNT ELIZABETH MEDICAL CTR,SINGAPORE,228510
G52937,LAI ENDOSCOPY & COLORECTAL SURGERY,3 MOUNT ELIZABETH,#05-06 MOUNT ELIZABETH MEDICAL CENTRE,SINGAPORE,228510
G53342,CARDIAC SOLUTIONS MEDICAL CENTRE C/O ROSSDALE PTE,38 IRRAWADDY ROAD,#06-51/52 MT ELIZABETH HOSPITAL NOVENA,SINGAPORE,329563
G53358,KAM COLORECTAL CENTRE C/O KAM COLORECTAL PTE LTD,1 FARRER PARK STATION ROAD,#14-16 CONNEXION,SINGAPORE,217562
G53519,ATLAS PACIFIC MEDICAL,428 RIVER VALLEY ROAD,#01-10 LOFT @ NATHAN,SINGAPORE,248327
G65149,UNITY BY FAIRPRICE - HLM HILLION MALL,17 PETIR ROAD,B2-64/65 HILLION MALL,SINGAPORE,678278
G65214,NG BENG YEONG PSYCH MEDICINE CLINIC C/ONGBENGYEONG,3 MOUNT ELIZABETH,#15-05 MT ELIZABETH MEDICAL CENTRE,SINGAPORE,228510
G66630,DAVID NATHAN NEUROLOGY & MEDICAL PTE LTD,3 MOUNT ELIZABETH,#11-16 MT ELIZABETH HOSPITAL,SINGAPORE,228510
G66817,JULIAN ONG ENDOSCOPY & SURGERY,38 IRRAWADDY ROAD,#05-49 MT E. NOVENA SPECIALIST CTR,SINGAPORE,329563
G67585,THE CLINIQ,BLK 590A MONTREAL LINK,#01-23,SINGAPORE,751590
G67642,PANHEALTH FAMILY CLINIC (HOUGANG),BLK 932B HOUGANG AVENUE 9,#01-02 HOUGANG CRIMSON,SINGAPORE,532932
G67947,THE CLINIC @ TAI SENG C/OTHE CLINIC @ TAI SENG PTE,18 TAI SENG STREET,#01-07/08 MAPLETREE 18,SINGAPORE,539775
G68851,MY CLINIC,9 KING ALBERT PARK KAP,#01-50,SINGAPORE,598332
G68852,GREENFOREST FAMILY CLINIC,BLK 878C TAMPINES AVENUE 8,#01-71,SINGAPORE,523878
G69451,APPLE WELLNESS CENTER MEDICAL SERVICES C/O PARKWAY,2 FUSIONOPOLIS WAY,INNOVIS BUILDING LEVEL 2,SINGAPORE,138634
G69452,ST ENGINEERING IN-HOUSE CLINIC (ANG MO KIO) C/O PA,24 ANG MO KIO STREET 65,,SINGAPORE,569061
G69453,SRC MEDICAL CENTRE C/O PARKWAY SHENTON PTE LTD,1 MERLIMAU ROAD,JURONG ISLAND,SINGAPORE,628260
G69454,SHENTON MEDICAL GROUP C/O PARKWAY SHENTON PTE LTD,BLK 263 SERANGOON CENTRAL DRIVE,#01-59,SINGAPORE,550263
G69456,NCS MEDICAL CLINIC C/O PARKWAY SHENTON PTE LTD,5 ANG MO KIO STREET 62,BLK A #01-10 NCS HUB,SINGAPORE,569141
G69459,SINGAPORE TECHNOLOGIES AEROSPACE MEDICAL CENTREC/O,540 AIRPORT ROAD,PAYA LEBAR,SINGAPORE,539938
G69461,SHENTON MEDICAL GROUP C/O PARKWAY SHENTON PTE LTD,50 ROBINSON ROAD,#01-03 ROBINSON SUITES,SINGAPORE,068882
G69463,ST KINETICS IN-HOUSE CLINIC C/O PARKWAY SHENTON PT,249 JALAN BOON LAY,,SINGAPORE,619523
G69467,SHENTON MEDICAL GROUP C/O PARKWAY SHENTON PTE LTD,168 KALLANG WAY,LEVEL 1,SINGAPORE,349253
G69469,SHENTON MEDICAL GROUP C/O PARKWAY SHENTON PTE LTD,30 WOODLANDS AVE 2,#01-47/48/49 WOODLANDS MRT STATION,SINGAPORE,738343
G69534,SENGKANG FAMILY CLINIC C/O SENGKANG FAMILY CLINIC,BLK 274D COMPASSVALE BOW,#01-01,SINGAPORE,544274
G69867,MIND CARE CLINIC C/O MIND CARE CLINIC PTE LTD,1 FARRER PARK STATION ROAD,"#10-19, CONNEXION",SINGAPORE,217562
G70120,HC ENDOSCOPY & PILES CENTRE (GM),21 GHIM MOH ROAD,#01-141 GHIM MOH GARDENS,SINGAPORE,270021
G70234,ADMIRALTY MEDICAL CENTRE PHARMACY C/OADMIRALTY MED,676 WOODLANDS DRIVE 71,#01-01,SINGAPORE,730676
G70835,NTUC FP LTD - PRX,55 UBI AVE 1,#08-08,SINGAPORE,629118
G70836,NTUC FP LTD - 3PL,10 BULIM AVENUE,"#07-00, BAY #16-18",SINGAPORE,648165
G71159,MANAPHARMA PHARMACY C/O 1HEALTHSERVICE PTE LTD,BLK 356 HOUGANG AVE 7,#01-799,SINGAPORE,530356
G71274,WELCIA - BHG (S) PTE LTD,NO 21 CHOA CHU KANG AVE 4,#B1-149 NORTHPOINT CITY,SINGAPORE,768698
G71602,PARKWAY SHENTON MEDICAL GROUP C/O PARKWAY SHENTON,205 HOUGANG STREET 21,#03-20 HEARTLAND MALL - KOVAN,SINGAPORE,530205
G71937,THOMSON CARDIOLOGY CENTRE PTE LTD,339 THOMSON ROAD,#05-05 THOMSON MEDICAL CENTRE,SINGAPORE,307677
G99073,ST AEROSPACE ENGINEERING MEDICAL CENTRE C/O PARKWA,600 WEST CAMP ROAD,,SINGAPORE,797654
G99486,DR D.Y.H. POON & ASSOCIATES MEDICAL ONCOLOGY CLINI,38 IRRAWADDY ROAD,#06-44/45 MT E NOVENA SPECIALIST CENTRE,SINGAPORE,329563
G99514,PARKWAY SHENTON MEDICAL GROUP C/O PARKWAY SHENTON,7 CHANGI BUSINESS PARK CRESCENT,#01-00 STANDARD CHARTERED @ CHANGI,SINGAPORE,486028
G99706,STAT MEDICAL CLINIC @ HOUGANG C/O STAT MEDICAL @ H,BLK 311 HOUGANG AVENUE 5,#01-183,SINGAPORE,530311
H07591,ALEXANDRA HOSPITAL,378 ALEXANDRA ROAD,,SINGAPORE,159664
H50123,WATSON'S PCS - 199 HEARTBEAT @BEDOK,11 BEDOK NORTH STREET 1,#01-08/09/10,SINGAPORE,469662
H50227,SMG SPECIALIST CENTRE PTE LTD,1004 TOA PAYOH NORTH,#06-03/07,SINGAPORE,318995
H50923,FMA (CANBERRA) PTE LTD C/O FRONTIER MEDICAL ASSOCI,BLK 105 CANBERRA STREET,#01-11,SINGAPORE,750105
H50971,THE TENTERAM CLINIC PRIVATE LIMITED C/O THE TENTER,BLK 116B JALAN TENTERAM,#01-549 TENTERAM PEAK,SINGAPORE,322116
H53715,IFC ANCHORVALE PTE LTD C/O ISLAND FAMILY CLINIC (A,BLK 338 ANCHORVALE CRESCENT,#01-02,SINGAPORE,540338
H53792,LIAU KH SPECIALIST CLINIC,38 IRRAWADDY ROAD,#08-36/37/38/39 MTE NOVENASPECIALISTCTR,SINGAPORE,329563
H55353,THE CLINIC@ HF PTE LTD C/O THE CLINIC GROUP @ HARB,3 HARBOURFRONT PLACE,#04-01 HARBOURFRONT TOWER TWO,SINGAPORE,099254
H55645,BOEY@HOLLAND V PTE LTD C/O BOEY @ HOLLAND V FAMILY,6 LORONG MAMBONG HOLLAND VILLAGE,,SINGAPORE,277673
H55657,JIREH HEART CENTRE PTE LTD C/O JIREH HEART CENTRE,38 IRRAWADDY ROAD,#06-63 MT ELIZABETH NOVENA SPECIALISTCTR,SINGAPORE,329563
H55908,STARMED SPECIALIST CENTRE PTE. LTD. C/O STARMED SP,12 FARRER PARK STATION ROAD,#05-01,SINGAPORE,217565
H56282,PINNACLES ORTHOPAEDIC&SPORTSCTR P/L C/O PINNACLEOR,38 IRRAWADDY ROAD,#04-26 MT ELIZABETH NOVENA MEDICAL CTR,SINGAPORE,329563
H56468,SMG HEART CENTRE PTE LTD C/O CARDIA CENTRE INTERNA,3 MOUNT ELIZABETH,#16-12 THE PARAGON,SINGAPORE,238859
H58716,VERVENDEAVOUR PTE LTD C/O ML'VE UROCARE CENTER,38 IRRAWADDY ROAD,#09-03 OXLEY TOWER,SINGAPORE,329563
H58881,THE HARLEY STREET HEART CTR NOVENA C/O THE HARLEY,38 IRRAWADDY ROAD,#05-30 MT ELIZABETH NOVENA SPECIALISTCTR,SINGAPORE,329563
H60791,THE VASCULAR & INVENTIONAL GROUPP/L C/O VASCULAR &,1 FARRER PARK STATION ROAD,"#12-11 FARRAR PARK MEDICAL CTR, CONNEXIO",SINGAPORE,217562
H60795,GUARDIAN H & B- 352 CHANGI T3 BASEMENT 2 NORTH,65 AIRPORT BOULEVARD,#B2-24 CHANGI AIRPORT TERMINAL 3,SINGAPORE,819663
H61127,THE CLINIC @ MARINA ONE PTE LTD C/O THE CLINIC GRO,5 STRAITS VIEW,#01-07 MARINA ONE THE HEART,SINGAPORE,018935
H62188,MY FAMILY CLINIC (ST GEORGE) PTELTD C/O MY FAMILY,NO 2 ST GEORGE'S ROAD,,SINGAPORE,328023
H63237,ALLIANCE PHARMA PTE LTD,47K TUAS SOUTH AVE 1,TUAS COVE INDUSTRIAL CENTRE,SINGAPORE,637248
H63689,SAUDARA CLINIC BY A+J GENERAL PHYSICIANS PTE LTD C,228 CHANGI ROAD,#01-01 ICON@CHANGI,SINGAPORE,419741
H63823,THE CARDIOLOGY PRACTICE PTE LTD C/O THE CARDIOLOGY,1 FARRER PARK STATION ROAD,#08-01 FARRER PARK MEDICAL CENTRE,SINGAPORE,217562
H63848,SINGHEALTH COMMUNITY HOSPITALS-SKCH,BUKIT MERAH CENTRAL POST OFFICE,PO BOX 745,SINGAPORE,911539
H64562,AEROMEDICAL N EMOTIONAL WELLNESS (ANEW) CENTRE PTE,101 IRRAWADDY ROAD,#21-03 ROYAL SQUARE AT NOVENA,SINGAPORE,329565
H65518,LIVINGSTONE ENDOCRINE PTE LTD C/O LIVINGSTONE ENDO,820 THOMSON ROAD,#06-07 MT ALVERNIA HOSPITAL MEDICAL CTRA,SINGAPORE,574623
H65578,SINGHEALTH PHARMACARE,110 SENGKANG EAST WAY,LVL 1 MEDICAL CTR SENGKANG GENERAL HOSP,SINGAPORE,544886
H66388,JASON LIM ENDOSCOPY & PILES CENTRE,10 SINARAN DRIVE,#09-12 NOVENA MEDICAL CENTRE (SQUARE 2),SINGAPORE,307506
H66949,PARKWAY SHENTON PTE LTD,BLK 681 PUNGGOL DRIVE,#01-01,SINGAPORE,820681
H67933,K W ONG MEDICAL CONSULTANCY PTE LTD C/O K W ONG BR,38 IRRAWADDY ROAD,#10-24 MT E NOVENA SPECIALIST CENTRE,SINGAPORE,329563
H70181,MAYSPRINGS FAMILY CLINIC PTE LTD C/O MAYSPRINGS FA,2 PETIR ROAD,#01-14 MAYSPRINGS,SINGAPORE,678265
H70300,KENNETH TAN MEDICAL PTE LTD C/O KENNETH TAN MEDICA,BLK 658 PUNGGOL EAST,#01-07,SINGAPORE,820658
H78789,JASON LIM ENDOSCOPY & SURGERY (NOVENA),38 IRRAWADDY ROAD,#05-49 MT E NOVENA SPECIALIST CENTRE,SINGAPORE,329563
H79066,KIDNEY LIFE CENTRE,1 FARRER PARK STATION ROAD,#08-03 CONNEXION,SINGAPORE,217562
H79071,SINGAPORE MEDICAL SPECIALISTS CTR PTE LTDC/OMEDICA,101 IRRAWADDY ROAD,#07-01 ROYAL SQUARE NOVENA,SINGAPORE,329565
H79682,ADVANCED UROLOGY ASSOCIATES PTE. LTD. C/O ADVANCED,3 MOUNT ELIZABETH,#17-14 MOUNT ELIZABETH HOSPITAL,SINGAPORE,228510
H87181,CURIE ONCOLOGY PTE LTD C/O EN ONCOLOGY,38 IRRAWADDY ROAD,#08-21 MT E NOVENA SPECIALIST CENTRE,SINGAPORE,329563
H87487,ERIC KHOODIABETESANDENDOCRINECLINIC P/L C/O ERIC K,6 NAPIER ROAD,#09-16 GLENEAGLES MEDICAL CENTRE,SINGAPORE,258499
H89801,HEALTHWAY MEDICAL GROUP PTE LTD C/O HEALTHWAY MEDI,705 SERANGOON ROAD,#01-06 KWONG WAI SHIU HOSPITAL,SINGAPORE,328127
H90158,HEALTHWAY MEDICAL ENTERPRISES P/L C/O NOBEL HEART,38 IRRAWADDY ROAD,#07-31 MT E NOVENA SPECIALIST CENTRE,SINGAPORE,329563
H90894,FAITH MEDICAL SOLUTIONS PTE LTD C/O NORWOOD MEDICA,BLK 785E WOODLANDS RISE,#01-02,SINGAPORE,735785
H91370,ASCENSION MEDICAL PTE LTD C/O ASCENSION HEART CENT,820 THOMSON ROAD,#07-60 MOUNT ALVERNIA MEDICAL CENTRE D,SINGAPORE,574623
H93230,BISHAN HEALTHCARE PTE LTD C/O DA CLINIC @ BISHAN,BLK 501 BISHAN ST 11,#01-374,SINGAPORE,570501
I00997,FMA (BB WEST TERRA) PTE LTD C/O FRONTIER MEDICAL A,BLK 451 BUKIT BATOK WEST AVE 6,#01-07,SINGAPORE,650451
I01728,PULSE CLINIC PTE LTD,BLK 38 BEO CRESCENT,#01-32 THE BEO CRESCENT,SINGAPORE,160038
I02142,PRIME HEART CENTRE PTE LTD C/OPRIME HEART CENTRE,6A NAPIER RD.,#03-37C GLENEAGLES HOSPITAL ANNEX BLOCK,SINGAPORE,258500
I03724,CURIE ONCOLOGY (FARRER) PTE LTD C/O CURIE ONCOLOGY,1 FARRER PARK STATION ROAD,#10-05/06/07,SINGAPORE,217562
I03954,NTUC FP LTD - 755 VIVO,1 HARBOURFRONT WALK,#01-23 VIVO CITY,SINGAPORE,098585
I06285,CHINATOWN INC PTE LTD C/O CHINATOWN WELLNESS CLINI,BLK 531 UPPER CROSS STREET,#02-02 HONG LIM COMPLEX,SINGAPORE,050531
I06318,ADMIRALTY FAMILY MEDICAL CLINIC P/L C/O ADMIRALTY,BLK 693 WOODLANDS AVE 6,#01-08,SINGAPORE,730693
I07269,PARKWAY SHENTON PTE LTD C/O SHENTON MEDICAL GROUP,BLK 126 LORONG 1 TOA PAYOH,#01-561 TOA PAYOH HEIGHTS,SINGAPORE,310126
I09955,FAMILY UNION HEALTHCARE PTE LTD C/O A1 MEDICAL CLI,418 BEDOK NORTH AVENUE 2,#01-63 LINEAR GREEN @ BEDOK,SINGAPORE,460418
I11317,ALPS PTE LTD C/O FSS - ACCOUNTS PAYABLES,BUKIT MERAH CENTRAL POST OFFICE,PO BOX 543,SINGAPORE,911532
I11640,CAPITAL MINDHEALTH CLINIC PTE LTD,6 NAPIER ROAD,#03-11 GLENEAGLES MEDICAL CENTRE,SINGAPORE,258499
I11941,MARK WONG SURGERY PTE LTD,820 THOMSON ROAD,#02-03 MT ALVERVIA MEDICAL CENTRE A,SINGAPORE,574623
I12703,GUTCARE FARRERC/OGUTCARE DIGESTIVE. LIVER.ENDOSCOP,1 FARRER PARK STATION ROAD,#07-10 CONNEXION,SINGAPORE,217562
I13841,THE GP ENDOSCOPY & PILES CENTRE (DLEEDON),19 LEEDON HEIGHTS,#01-62 D'LEEDON,SINGAPORE,266227
I16788,NEE SOON CLINIC AND SURGERY PTE LTD C/O NEE SOON C,BLK 779 YISHUN AVE 2,#01-1547,SINGAPORE,760779
I17624,THE HARLEY STREET ORCHARD P/L C/O THEHARLEYSTREETH,3 MOUNT ELIZABETH,#11-07 MT ELIZABETH HOSPITAL,SINGAPORE,228510
I35822,LIVINGSTONE CARDIOLOGY PTE LTD C/O LIVINGSTONE CAR,3 MOUNT ELIZABETH,#14-13 MOUNT ELIZABETH MEDICAL CTR,SINGAPORE,228510
I35830,CROSSROADS FAMILY CLINIC PTE LTD C/O CROSSROADS FA,BLK 601B TAMPINES AVENUE 9,#01-10 TAMPINES GREENRIDGES,SINGAPORE,522601
I36357,MARK WONG SURGERY PTE LTD C/O MARK WONG SURGERY,38 IRRAWADDY ROAD,#08-31 MT E NOVENA SPECIALIST CTR,SINGAPORE,329563
I37782,HC MING ENDOSCOPY & PILES CENTRE,1 ORCHARD BOULEVARD,#04-01/02 CAMDEN CENTRE,SINGAPORE,248649
I39086,PARKWAY SHENTON PTE LTD C/O SHENTON MEDICAL GROUP,598 YISHUN RING ROAD,#B1-09 THE WISTERIA,SINGAPORE,768698
I39145,WATSON'S PCS- 207 GREAT WORLD CITY,1 KIM SENG PROMENADE,#B1-121,SINGAPORE,237994
I39397,GUTCARE ORCHARD C/OGUTCAREDIGESTIVE. LIVER.ENDOSCO,3 MOUNT ELIZABETH,#15-10 MT ELIZABETH MEDICAL CENTRE,SINGAPORE,228510
I39608,THRYVE PRIVATE LIMITED,290 ORCHARD ROAD,#09-07 THE PARAGON,SINGAPORE,238859
I39947,HEALTHY HEART SPECIALIST CENTRE,111 SOMERSET ROAD,#03-21/24,SINGAPORE,238164
I95109,ONG CLINIC & SURGERY (YISHUN),BLK 293 YISHUN STREET 22,#01-223,SINGAPORE,760293
I97890,POTONG PASIR HEALTHCARE PTE. LTD. C/O DA CLINIC @,51 UPPER SERANGOON ROAD,#01-53 THE POIZ CENTRE,SINGAPORE,347697
I99892,LESLIE TAY HEART SPECIALIST PTE LTD MOUNT E NOVENA,38 IRRAWADDY ROAD,#08-51,SINGAPORE,329563
J41488,KTR MEDICAL PTE LTD C/O INTEMEDICAL (KOVAN),BLK 210 HOUGANG STREET 21,#01-233,SINGAPORE,530210
J42251,SPECIALIST DIGESTIVE CENTRE PTE LTD C/O PS TAN DIG,3 MOUNT ELIZABETH,#16-02 MOUNT ELIZABETH MEDICAL CENTRE,SINGAPORE,228510
J43356,JULIAN ONG ENDOSCOPY & SURGERY P/L HC ENDOSCOPY &,BLK 710A ANG MO KIO AVENUE 8,#01-2629,SINGAPORE,561710
J43754,PARKWAY SHENTON PTE LTD C/O SHENTON MEDICAL GROUP,33 SENGKANG WEST AVENUE,#01-55/56 THE SELETAR MALL,SINGAPORE,797653
J44012,CHUNG & EE MEDICAL PTE LTD C/O CHUNG & EE MEDICAL,BLK 10 TELOK BLANGAH CRESCENT,#01-151,SINGAPORE,090010
J45096,MY DOCTOR @ ADMIRALTY PTE LTD,BLK 693 WOODLANDS AVE 6,#01-03,SINGAPORE,730693
J45792,SURGICAL ASSOCIATES PTE LTD C/O SURGICAL ASSOCIATE,3 MOUNT ELIZABETH,#08-07 MOUNT ELIZABETH MEDICAL CENTRE,SINGAPORE,228510
J46411,NEUROPSYCHIATRY ASSOCIATES CLINICAL SERVICES P/L C,3 MOUNT ELIZABETH,#17-16 MT ELIZABETH MEDICAL CENTRE,SINGAPORE,228510
J46846,THE VASCULAR & INVENTIONAL GROUPP/L C/O VASCULAR &,8 SINARAN DRIVE,#06-16 TO 19 NOVENA SPECIALIST CENTRE,SINGAPORE,307470
J47468,ALPINE SURGICAL PRACTICE PTE LTD C/O ALPINE SURGIC,3 MOUNT ELIZABETH,#17-16 MT ELIZABETH MEDICAL CENTRE,SINGAPORE,228510
J47672,K K SNG COLORECTAL & GENERAL SURGERY PTE LTD C/OK,38 IRRAWADDY ROAD,#06-26/27 MT ENOVENA SPECIALIST CTR,SINGAPORE,329563
J48481,HEALTHIFY MEDICAL PTE LTD C/O HEALTHIFY MEDICAL FA,262 BALESTIER ROAD,#01-04 OKIO,SINGAPORE,329714
J49660,KTGL PTE LTD C/O GERARD LEONG CARDIOLOGY CLINIC,339 THOMSON ROAD,#05-05 THOMSON MEDICAL CENTRE,SINGAPORE,307677
J79328,DR TAN MEDICAL CENTER PTE LTD C/O DR TAN MEDICAL C,10 SINARAN DRIVE,#09-30 NOVENA MEDICAL CENTRE,SINGAPORE,307506
J79519,PROHEALTH MEDICAL GROUP @ BUKITBATOK P/L C/O PROHE,4 BUKIT BATOK STREET 41,#01-76 LE QUEST,SINGAPORE,657991
